event_count=500
interval=0.05
skew_probability=0.5
capacity=2
sample_data=100

2025-05-13 21:23:22 [INFO] Uruchomienie algorytmu CSDJ z pami�ci� LRU
2025-05-13 21:23:22 [INFO] Join hit (disk): {'id': 18, 'value': 0.2042871750300025} -> {'id': '18', 'value': 0.2042871750300025, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 6, 'value': 0.15349388634404315} -> {'id': '6', 'value': 0.15349388634404315, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 5, 'value': 0.5760281394470498} -> {'id': '5', 'value': 0.5760281394470498, 'name': 'Eve', 'age': '28'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 7, 'value': 0.4800451634069658} -> {'id': '7', 'value': 0.4800451634069658, 'name': 'Grace', 'age': '22'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 18, 'value': 0.7109408397424775} -> {'id': '18', 'value': 0.7109408397424775, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 16, 'value': 0.6880323366539823} -> {'id': '16', 'value': 0.6880323366539823, 'name': 'Paul', 'age': '32'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 8, 'value': 0.33009567309308707} -> {'id': '8', 'value': 0.33009567309308707, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 6, 'value': 0.5189502587663595} -> {'id': '6', 'value': 0.5189502587663595, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 12, 'value': 0.6825591515309838} -> {'id': '12', 'value': 0.6825591515309838, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 18, 'value': 0.9051774855090621} -> {'id': '18', 'value': 0.9051774855090621, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 13, 'value': 0.6305658254879852} -> {'id': '13', 'value': 0.6305658254879852, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 3, 'value': 0.9305877698454338} -> {'id': '3', 'value': 0.9305877698454338, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:24 [INFO] Join hit (cache): {'id': 3, 'value': 0.7701478634000112} -> {'id': '3', 'value': 0.7701478634000112, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:24 [INFO] Join hit (cache): {'id': 3, 'value': 0.7390383902220492} -> {'id': '3', 'value': 0.7390383902220492, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 16, 'value': 0.55559756905727} -> {'id': '16', 'value': 0.55559756905727, 'name': 'Paul', 'age': '32'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 13, 'value': 0.28482219734367864} -> {'id': '13', 'value': 0.28482219734367864, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 17, 'value': 0.9376547564134488} -> {'id': '17', 'value': 0.9376547564134488, 'name': 'Quinn', 'age': '41'}
2025-05-13 21:23:24 [INFO] Join hit (disk): {'id': 9, 'value': 0.9262063216655135} -> {'id': '9', 'value': 0.9262063216655135, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 14, 'value': 0.6418979670777741} -> {'id': '14', 'value': 0.6418979670777741, 'name': 'Nick', 'age': '44'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 10, 'value': 0.47023649431839587} -> {'id': '10', 'value': 0.47023649431839587, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 7, 'value': 0.3022350198607353} -> {'id': '7', 'value': 0.3022350198607353, 'name': 'Grace', 'age': '22'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 5, 'value': 0.246328516940168} -> {'id': '5', 'value': 0.246328516940168, 'name': 'Eve', 'age': '28'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 3, 'value': 0.20403760081688993} -> {'id': '3', 'value': 0.20403760081688993, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 8, 'value': 0.6439734490103998} -> {'id': '8', 'value': 0.6439734490103998, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 7, 'value': 0.7070612638348652} -> {'id': '7', 'value': 0.7070612638348652, 'name': 'Grace', 'age': '22'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 9, 'value': 0.11548295760532012} -> {'id': '9', 'value': 0.11548295760532012, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 1, 'value': 0.565253514094522} -> {'id': '1', 'value': 0.565253514094522, 'name': 'Alice', 'age': '30'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 18, 'value': 0.16191016578074402} -> {'id': '18', 'value': 0.16191016578074402, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:25 [INFO] Join hit (cache): {'id': 1, 'value': 0.9388661808828581} -> {'id': '1', 'value': 0.9388661808828581, 'name': 'Alice', 'age': '30'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 4, 'value': 0.7564027094070975} -> {'id': '4', 'value': 0.7564027094070975, 'name': 'Diana', 'age': '35'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 14, 'value': 0.8988177886433493} -> {'id': '14', 'value': 0.8988177886433493, 'name': 'Nick', 'age': '44'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 15, 'value': 0.8651044501565238} -> {'id': '15', 'value': 0.8651044501565238, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 16, 'value': 0.3083740107999978} -> {'id': '16', 'value': 0.3083740107999978, 'name': 'Paul', 'age': '32'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 14, 'value': 0.41279399997316135} -> {'id': '14', 'value': 0.41279399997316135, 'name': 'Nick', 'age': '44'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 3, 'value': 0.5305239882595051} -> {'id': '3', 'value': 0.5305239882595051, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 10, 'value': 0.3502541358025065} -> {'id': '10', 'value': 0.3502541358025065, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 14, 'value': 0.29503460103942913} -> {'id': '14', 'value': 0.29503460103942913, 'name': 'Nick', 'age': '44'}
2025-05-13 21:23:25 [INFO] Join hit (disk): {'id': 8, 'value': 0.45005343106704565} -> {'id': '8', 'value': 0.45005343106704565, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 12, 'value': 0.24477064391376113} -> {'id': '12', 'value': 0.24477064391376113, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 15, 'value': 0.27319663752745804} -> {'id': '15', 'value': 0.27319663752745804, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:26 [INFO] Join hit (cache): {'id': 15, 'value': 0.07706373806219591} -> {'id': '15', 'value': 0.07706373806219591, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 2, 'value': 0.8030687584234115} -> {'id': '2', 'value': 0.8030687584234115, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:26 [INFO] Join hit (cache): {'id': 2, 'value': 0.535066520422053} -> {'id': '2', 'value': 0.535066520422053, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 13, 'value': 0.3211160660080631} -> {'id': '13', 'value': 0.3211160660080631, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 20, 'value': 0.36745348534789224} -> {'id': '20', 'value': 0.36745348534789224, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:26 [INFO] Join hit (cache): {'id': 13, 'value': 0.7616231839532759} -> {'id': '13', 'value': 0.7616231839532759, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 10, 'value': 0.3279143791233512} -> {'id': '10', 'value': 0.3279143791233512, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 11, 'value': 0.644886641148381} -> {'id': '11', 'value': 0.644886641148381, 'name': 'Karen', 'age': '33'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 20, 'value': 0.2086653751480968} -> {'id': '20', 'value': 0.2086653751480968, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 9, 'value': 0.7296218536203806} -> {'id': '9', 'value': 0.7296218536203806, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 8, 'value': 0.7053837142309667} -> {'id': '8', 'value': 0.7053837142309667, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 1, 'value': 0.2337914987699764} -> {'id': '1', 'value': 0.2337914987699764, 'name': 'Alice', 'age': '30'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 2, 'value': 0.7262273734296584} -> {'id': '2', 'value': 0.7262273734296584, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 12, 'value': 0.13180491300830044} -> {'id': '12', 'value': 0.13180491300830044, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 10, 'value': 0.2982851049435218} -> {'id': '10', 'value': 0.2982851049435218, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 18, 'value': 0.6780740755792319} -> {'id': '18', 'value': 0.6780740755792319, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 12, 'value': 0.6401412899797907} -> {'id': '12', 'value': 0.6401412899797907, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:26 [INFO] Join hit (disk): {'id': 2, 'value': 0.834021554402896} -> {'id': '2', 'value': 0.834021554402896, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 18, 'value': 0.48053159943222634} -> {'id': '18', 'value': 0.48053159943222634, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 19, 'value': 0.32647028733509076} -> {'id': '19', 'value': 0.32647028733509076, 'name': 'Sam', 'age': '26'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 6, 'value': 0.7414468588361917} -> {'id': '6', 'value': 0.7414468588361917, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:27 [INFO] Join hit (cache): {'id': 6, 'value': 0.9567457938541577} -> {'id': '6', 'value': 0.9567457938541577, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 9, 'value': 0.12696759569433436} -> {'id': '9', 'value': 0.12696759569433436, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 5, 'value': 0.3048011649725163} -> {'id': '5', 'value': 0.3048011649725163, 'name': 'Eve', 'age': '28'}
2025-05-13 21:23:27 [INFO] Join hit (cache): {'id': 9, 'value': 0.39580465690026845} -> {'id': '9', 'value': 0.39580465690026845, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 19, 'value': 0.8678012954187218} -> {'id': '19', 'value': 0.8678012954187218, 'name': 'Sam', 'age': '26'}
2025-05-13 21:23:27 [INFO] Join hit (cache): {'id': 9, 'value': 0.5981065581352356} -> {'id': '9', 'value': 0.5981065581352356, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 7, 'value': 0.7103168449879413} -> {'id': '7', 'value': 0.7103168449879413, 'name': 'Grace', 'age': '22'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 15, 'value': 0.8914698902740338} -> {'id': '15', 'value': 0.8914698902740338, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 18, 'value': 0.26236458584196454} -> {'id': '18', 'value': 0.26236458584196454, 'name': 'Rita', 'age': '24'}
2025-05-13 21:23:27 [INFO] Join hit (cache): {'id': 15, 'value': 0.737880597036981} -> {'id': '15', 'value': 0.737880597036981, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 12, 'value': 0.29555385899892606} -> {'id': '12', 'value': 0.29555385899892606, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 19, 'value': 0.3554266312800717} -> {'id': '19', 'value': 0.3554266312800717, 'name': 'Sam', 'age': '26'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 20, 'value': 0.018208400127918467} -> {'id': '20', 'value': 0.018208400127918467, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 12, 'value': 0.5484569153166262} -> {'id': '12', 'value': 0.5484569153166262, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 6, 'value': 0.20110516782955623} -> {'id': '6', 'value': 0.20110516782955623, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 1, 'value': 0.6336868388642422} -> {'id': '1', 'value': 0.6336868388642422, 'name': 'Alice', 'age': '30'}
2025-05-13 21:23:27 [INFO] Join hit (disk): {'id': 13, 'value': 0.808198900915376} -> {'id': '13', 'value': 0.808198900915376, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 10, 'value': 0.41411087851667916} -> {'id': '10', 'value': 0.41411087851667916, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 3, 'value': 0.09590103349320522} -> {'id': '3', 'value': 0.09590103349320522, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 2, 'value': 0.9467801955115607} -> {'id': '2', 'value': 0.9467801955115607, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 10, 'value': 0.39280507961572564} -> {'id': '10', 'value': 0.39280507961572564, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 13, 'value': 0.14792808904661747} -> {'id': '13', 'value': 0.14792808904661747, 'name': 'Mia', 'age': '27'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 9, 'value': 0.22699449793762316} -> {'id': '9', 'value': 0.22699449793762316, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 20, 'value': 0.18905749376177872} -> {'id': '20', 'value': 0.18905749376177872, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 2, 'value': 0.7077865117655205} -> {'id': '2', 'value': 0.7077865117655205, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 3, 'value': 0.8406792577491077} -> {'id': '3', 'value': 0.8406792577491077, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 15, 'value': 0.8603622267850323} -> {'id': '15', 'value': 0.8603622267850323, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 14, 'value': 0.17622550081618604} -> {'id': '14', 'value': 0.17622550081618604, 'name': 'Nick', 'age': '44'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 16, 'value': 0.8959738903371829} -> {'id': '16', 'value': 0.8959738903371829, 'name': 'Paul', 'age': '32'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 15, 'value': 0.2573185543864721} -> {'id': '15', 'value': 0.2573185543864721, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 8, 'value': 0.35716175584710286} -> {'id': '8', 'value': 0.35716175584710286, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 20, 'value': 0.9625205443964573} -> {'id': '20', 'value': 0.9625205443964573, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 6, 'value': 0.15122187214974714} -> {'id': '6', 'value': 0.15122187214974714, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 5, 'value': 0.5363317399840537} -> {'id': '5', 'value': 0.5363317399840537, 'name': 'Eve', 'age': '28'}
2025-05-13 21:23:28 [INFO] Join hit (disk): {'id': 3, 'value': 0.0006459450105912312} -> {'id': '3', 'value': 0.0006459450105912312, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:28 [INFO] Join hit (cache): {'id': 3, 'value': 0.6449934557838145} -> {'id': '3', 'value': 0.6449934557838145, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:28 [INFO] Join hit (cache): {'id': 3, 'value': 0.7465571106115377} -> {'id': '3', 'value': 0.7465571106115377, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 2, 'value': 0.7339858887029345} -> {'id': '2', 'value': 0.7339858887029345, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 8, 'value': 0.24357105542378932} -> {'id': '8', 'value': 0.24357105542378932, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 4, 'value': 0.945119032452763} -> {'id': '4', 'value': 0.945119032452763, 'name': 'Diana', 'age': '35'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 7, 'value': 0.04471100796064642} -> {'id': '7', 'value': 0.04471100796064642, 'name': 'Grace', 'age': '22'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 3, 'value': 0.8390870863788638} -> {'id': '3', 'value': 0.8390870863788638, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 6, 'value': 0.7596804574558624} -> {'id': '6', 'value': 0.7596804574558624, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:29 [INFO] Join hit (cache): {'id': 3, 'value': 0.19287784698225274} -> {'id': '3', 'value': 0.19287784698225274, 'name': 'Charlie', 'age': '40'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 2, 'value': 0.035938754406632745} -> {'id': '2', 'value': 0.035938754406632745, 'name': 'Bob', 'age': '25'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 19, 'value': 0.2948856767282748} -> {'id': '19', 'value': 0.2948856767282748, 'name': 'Sam', 'age': '26'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 8, 'value': 0.13498633689530504} -> {'id': '8', 'value': 0.13498633689530504, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:29 [INFO] Join hit (cache): {'id': 19, 'value': 0.5718223691462404} -> {'id': '19', 'value': 0.5718223691462404, 'name': 'Sam', 'age': '26'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 20, 'value': 0.5945382522740051} -> {'id': '20', 'value': 0.5945382522740051, 'name': 'Tina', 'age': '39'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 4, 'value': 0.9560577268931667} -> {'id': '4', 'value': 0.9560577268931667, 'name': 'Diana', 'age': '35'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 15, 'value': 0.7662865567732836} -> {'id': '15', 'value': 0.7662865567732836, 'name': 'Olga', 'age': '36'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 16, 'value': 0.3112751426313468} -> {'id': '16', 'value': 0.3112751426313468, 'name': 'Paul', 'age': '32'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 8, 'value': 0.287583693684641} -> {'id': '8', 'value': 0.287583693684641, 'name': 'Heidi', 'age': '31'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 9, 'value': 0.284190369271925} -> {'id': '9', 'value': 0.284190369271925, 'name': 'Ivan', 'age': '29'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 12, 'value': 0.7923355412511539} -> {'id': '12', 'value': 0.7923355412511539, 'name': 'Luke', 'age': '38'}
2025-05-13 21:23:29 [INFO] Join hit (disk): {'id': 10, 'value': 0.032936407876148155} -> {'id': '10', 'value': 0.032936407876148155, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:29 [INFO] Join hit (cache): {'id': 10, 'value': 0.695005986813478} -> {'id': '10', 'value': 0.695005986813478, 'name': 'Judy', 'age': '45'}
2025-05-13 21:23:30 [INFO] Join hit (disk): {'id': 6, 'value': 0.9609669591411566} -> {'id': '6', 'value': 0.9609669591411566, 'name': 'Frank', 'age': '50'}
2025-05-13 21:23:30 [INFO] Join hit (disk): {'id': 1, 'value': 0.1401672978067553} -> {'id': '1', 'value': 0.1401672978067553, 'name': 'Alice', 'age': '30'}
2025-05-13 21:23:30 [INFO] Join hit (disk): {'id': 12, 'value': 0.40942724961483856} -> {'id': '12', 'value': 0.40942724961483856, 'name': 'Luke', 'age': '38'}
